id,name,category,latitude,longitude,pincode,district
way/541074483,Kings College of Engineering,Colleges,10.645774589999998,79.05030097000001,613303,Thanjavur
way/541078295,Bharath College of Arts and Science,Colleges,10.74349278,79.10809866,613004,Thanjavur
way/541279873,Naraiyur,Residential Complexes,11.932418949999999,79.57340916874999,605108,Villupuram
way/541284042,"Govt Boys Higher Secondary School, Valavanur",Schools,11.922638433333333,79.58571239999999,605108,Villupuram
way/541284142,GBHSS School Ground,Schools,11.922959942857144,79.58574914285714,605108,Villupuram
way/541298169,Ayyanaar Temple,Temples,10.99545104,79.08152088,621707,Ariyalur
way/541299896,Shivan temple,Temples,10.872617185714285,79.21178610000001,614303,Thanjavur
way/541299897,Vinayagar Temple,Temples,10.872087500000001,79.21025882,614303,Thanjavur
way/541300178,Government Elementry School,Schools,10.87275946,79.21103968,614303,Thanjavur
way/541305743,Vadakku Mangudi Mosque,Mosques,10.886416919999998,79.22546596,614201,Thanjavur
way/541310745,Childrens Park,Parks,12.995170639999998,77.7284605,635103,Krishnagiri
way/541333807,Mani Matriculation School,Schools,10.91771584,79.18021170000002,614202,Thanjavur
way/541334161,School Road,Schools,10.916533633333335,79.18052756666667,614202,Thanjavur
way/541348544,Agatheeswarar Temple Naraiyur,Temples,11.934012079999999,79.57248374000001,605108,Villupuram
way/541348877,Perumal Temple,Temples,11.93375332,79.57248390000001,605108,Villupuram
way/541349564,Throwpathi Amman Koil,Temples,11.933246266666666,79.57231773333332,605108,Villupuram
way/541350599,Elementary School,Schools,11.933577824999999,79.574291175,605108,Villupuram
way/541351800,Thanasingupalaiyam,Residential Complexes,11.942283200000002,79.57362409047619,605108,Villupuram
way/541357547,Valavanur Park,Parks,11.920872783333332,79.57579030000001,605108,Villupuram
way/541358047,Govt Girls Higher Secondary School,Schools,11.9250698,79.58004475999999,605108,Villupuram
way/541360873,Government School Ayyampettai,Schools,10.895613783333333,79.18928571666667,614201,Thanjavur
way/541378749,Star Lions Engineering College,Colleges,10.857069066666668,79.16068791666666,614206,Thanjavur
way/541380708,Polytechnic College,Colleges,10.849713079999999,79.15307814,614206,Thanjavur
way/541380996,Abi & abi arts College,Colleges,10.840223328571428,79.1501112,613003,Thanjavur
way/541383071,Girls Arts College,Colleges,10.831317540000002,79.14821823999999,613003,Thanjavur
way/541383554,St.Marys Matric School,Schools,10.89023694,79.1816503,614201,Thanjavur
way/541389649,Sri Ram Flats,Apartments,11.94304202105263,79.79877189473684,605110,Pondicherry
way/541389651,Sri Ganesh Flats,Apartments,11.9428473,79.79878388,605110,Pondicherry
way/541391086,Manatec Software,Offices,11.944792994999998,79.81070961500001,605007,Pondicherry
way/541719386,BM Rosewood,Apartments,12.966950644444445,77.7406234222222,635103,Krishnagiri
way/541926137,Trifecta Joli,Apartments,12.892735928571428,77.70987605714286,635103,Krishnagiri
way/541926882,JR Greenwich Society Park,Parks,12.894488185714286,77.70969434285713,635103,Krishnagiri
way/541929141,Ahad Euphoria,Residential Complexes,12.896392554545452,77.70802557272727,635103,Krishnagiri
way/541929709,Sunkist Villas,Residential Complexes,12.90070812,77.70594652,635103,Krishnagiri
way/541931001,The Gran Carmen,Residential Complexes,12.902166789473688,77.71161059473683,635103,Krishnagiri
way/542190965,SBK School road,Schools,9.512081118181818,78.09622772727272,626107,Virudhunagar
way/542800209,JP Residency,Residential Complexes,11.931463633333335,79.8008713,605007,Pondicherry
way/542801674,Providence Mall,Malls,11.928736499999998,79.82012202727273,605007,Pondicherry
way/543141644,CPIM Bahour Commune,Offices,11.810241340000001,79.74233216000002,607109,Cuddalore
way/543259824,St Peter University Way,Universities,13.110812950000001,80.11980095,600098,Tiruvallur
way/543259918,St Peter College Road,Colleges,13.109622633333336,80.11912489999999,600098,Tiruvallur
way/543336713,Angala Parameswari Amman Temple,Temples,11.93954908,79.79892699999999,605007,Pondicherry
way/543336716,Neethar Iruthi Sadangu Mandapam,Temples,11.940178483333334,79.7983959,605110,Pondicherry
way/543336719,Prasanna Venkadesa Perumal Kovil,Temples,11.9416966,79.79780708000001,605110,Pondicherry
way/543513354,Al ameen higher secondary school,Schools,9.515135628571429,78.09398916428572,626107,Virudhunagar
way/543513732,Masjid,Mosques,9.51540286,78.09448018,626107,Virudhunagar
way/543845017,Devi Karumariamman Temple,Temples,11.93933346,79.80115088,605007,Pondicherry
way/543845025,Jayam Apartment,Residential Complexes,11.938275157894738,79.8022958631579,605007,Pondicherry
way/543902433,Janani's Swarnam,Apartments,11.934655743478258,79.79927664347825,605007,Pondicherry
way/544061693,Planning and Research Department,Offices,11.94075092,79.8122616,605007,Pondicherry
way/544076330,Mogappir east park,Parks,13.080631200000001,80.18281333333333,600095,Tiruvallur
way/544270145,Murugar Kovil,Temples,12.252255228571428,79.41027964285715,604202,Villupuram
way/544317072,Election Comission of Pondicherry,Offices,11.931018266666666,79.79257714666667,605110,Pondicherry
way/544327885,Regional Transport Office (RTO),Offices,11.95639527142857,79.7869472,605110,Pondicherry
way/544337071,Velachery Railway playground,Parks,12.96575894,80.21882492,600091,Kanchipuram
way/544339230,Porur corporation park,Parks,13.030305277777778,80.16856928888888,600087,Tiruvallur
way/544341304,Thirumalai Nagar Park,Parks,12.96131825,80.241961975,600096,Kanchipuram
way/544350322,Petit Seminaire Primary School,Schools,11.923065444444445,79.8298095222222,605007,Pondicherry
way/544449878,Suresh & Co. Chartered Accountants,Offices,11.93614268,79.81972474,605007,Pondicherry
way/544450004,Chanakya Apartments,Residential Complexes,11.938442685714284,79.81978658571428,605007,Pondicherry
way/544450741,Communist Party of India - Marxist,Offices,11.93959066,79.82037212000002,605007,Pondicherry
way/544453044,Gandhi Park,Parks,11.949089671428572,79.8008660857143,605110,Pondicherry
way/544453751,Kendriya Vidyalaya,Schools,11.947749663636364,79.80236830000001,605007,Pondicherry
way/544458892,Sri Ramanujam Institution,Offices,11.946450366666665,79.79091536666667,605110,Pondicherry
way/544849413,Embassy Crest Phase 2,Offices,12.986339255555556,77.72706738888888,635103,Krishnagiri
way/544870514,Vedapureeswarar,Temples,12.648803825,79.5397566625,604404,Tiruvannamalai
way/544901989,Anna Stadium,Stadiums,10.78108626153846,78.6972314153846,620004,Tiruchirappalli
way/544938948,School of Management,Schools,12.021766374683544,79.85435887088606,605109,Villupuram
way/544967622,Goverment School,Schools,11.794260379999999,79.47908672,607108,Cuddalore
way/545597868,Sri Muthumariamman Kovil,Temples,11.941026475000001,79.8015464625,605007,Pondicherry
way/545630601,Mint Mall,Malls,11.66424314,76.26161029999999,643240,Nilgiris
way/545634217,Sulthan Bathery Govt. High School - Kottakunnu Road,Schools,11.665501014285715,76.26730706428573,643240,Nilgiris
way/545634521,St Marys Jacobyte Sonochoro Chur,Churches,11.663712345454543,76.2660138909091,643240,Nilgiris
way/545635613,Kurisupalli,Churches,11.66407412,76.26256047999999,643240,Nilgiris
way/545635863,Perpetual Adoration Centre,Offices,11.659995200000001,76.25008729999999,643205,Nilgiris
way/545636428,Chungam Bus Stand,Bus Stations,11.663709877777778,76.26335602222223,643240,Nilgiris
way/545664954,Dakshinalaaya,Residential Complexes,13.082049520000002,80.22434432,600030,Chennai
way/545686268,Sri Gomathi Avenue,Apartments,11.941881166666668,79.80625534444445,605007,Pondicherry
way/545692144,St Joseph's higher secondary school,Schools,11.663767660000001,76.27136658,643240,Nilgiris
way/545692151,St. Thomas cathedral,Churches,11.66175438,76.27533714,643240,Nilgiris
way/545700966,Sree Malsyavathara Vishnu Temple,Temples,11.65877566,76.17090126000001,643205,Nilgiris
way/545777755,forane church,Churches,11.673352020000001,76.28655608,643240,Nilgiris
way/545778805,The Green Hils Public School,Schools,11.67253929090909,76.28926514545454,643240,Nilgiris
way/545778856,St John's Orthodox church,Churches,11.673790400000001,76.2902471625,643240,Nilgiris
way/545779847,"Government Higher Secondary School, Moolankavu",Schools,11.674513311111113,76.28884706666668,643240,Nilgiris
way/545871622,Shivan temple,Temples,11.918273571428571,79.76913208571429,605110,Pondicherry
way/546099759,Vyapara Bhavan,Offices,11.6618215,76.25998184,643240,Nilgiris
way/546102279,prateeksha Pastrol centre,Churches,11.6634755,76.27001903333333,643240,Nilgiris
way/546147253,Public Works Department,Offices,11.661833522222222,76.25164292222223,643205,Nilgiris
way/546158921,Adhyapaka Bhavan,Offices,11.663013099999999,76.26939976666668,643240,Nilgiris
way/546158922,KSRTC  Bus Station,Bus Stations,11.67074039,76.25962942999999,643240,Nilgiris
way/546594098,Amanakkanvilai Beach,Beaches,8.122579610526316,77.56221251578945,629401,Kanyakumari
way/546594100,Vattakkottai Fort Beach,Beaches,8.124804655,77.56496184500001,629401,Kanyakumari
way/546594111,Vattakottai Beach,Beaches,8.126838073076923,77.56679594615387,629401,Kanyakumari
way/546649471,Convent Road,Schools,8.099010373333334,77.43579804,629601,Kanyakumari
way/546649479,Our Lady of Miracles Bethany Matriculation School,Schools,8.101285577777778,77.43764623333334,629601,Kanyakumari
way/546657840,Tamil Nadu Bio-Diversity Conservation and Greening Project,Offices,12.919541200000001,80.17721058,600100,Kanchipuram
way/546842439,valukamparai church,Churches,8.153007400000002,77.4834598857143,629701,Kanyakumari
way/546842468,C.S.I. Pastorate Church,Churches,8.140226855555555,77.52978769999999,629403,Kanyakumari
way/546897251,Our Lady of Miracle Church,Churches,8.098376007999997,77.43802973999999,629601,Kanyakumari
way/546897276,CSI puthalam church,Churches,8.104345052941177,77.46599927058821,629601,Kanyakumari
way/546897290,St. Andrew's Church,Churches,8.089275784615385,77.48347062307693,629601,Kanyakumari
way/546909602,Sri Raghavendra Swamy Mruthika Brindavanam,Temples,8.154096280000001,77.46078764,629004,Kanyakumari
way/547060837,Thittuvilai Jumua Masjid,Mosques,8.27344788,77.44047946,629852,Kanyakumari
way/547223915,The Salvation Army Church,Churches,8.14353618,77.49835604,629701,Kanyakumari
way/547240163,CSI Mylaudy Church,Churches,8.157445530769229,77.50324033846154,629403,Kanyakumari
way/547305984,Bethel Mission Church,Churches,8.281585292307692,77.27603789230768,629169,Kanyakumari
way/547318153,Kumara Koil Murugan Temple,Temples,8.243469742857142,77.3499504142857,629180,Kanyakumari
way/547326368,Noorul Islam Centre for Higher Education,Universities,8.249522682352941,77.35018793529412,629180,Kanyakumari
way/547352806,Chitharal Jain Temple,Temples,8.33246294,77.23856194,629162,Kanyakumari
way/547423626,The Pentecostal Mission Church,Churches,12.928913380000001,80.11276322,600097,Kanchipuram
way/547434746,Marthandam CSI Church,Churches,8.307174082352942,77.2229525,629165,Kanyakumari
way/547456218,C.S.I.,Churches,8.33116958,77.17408037999999,629163,Kanyakumari
way/547807096,Sri Sanjeevi Vinayagar Temple,Temples,11.947803309090908,79.80113106363636,605110,Pondicherry
way/547815863,Hayagrivar Temple,Temples,11.94765348,79.83089256,605007,Pondicherry
way/547815866,Vasavi school of cbse,Schools,11.948532870000001,79.83186591,605007,Pondicherry
way/547949543,St. Micheal The Archangel's Church,Churches,8.1545817,77.44160245555555,629002,Kanyakumari
way/548043673,Saradha Gangadharan College,Colleges,11.91327998,79.802921385,605007,Pondicherry
way/548060962,Pondicherry Council for Child Welfare,Offices,11.938567019999999,79.83329288,605007,Pondicherry
way/548104533,Hello Kids Little Hands Play School,Schools,12.927765240000003,80.12901514,600097,Kanchipuram
way/548127096,JRM Pearl,Apartments,12.947044622222224,77.70275553333335,635103,Krishnagiri
way/548142328,VBHC Vaibhava Park,Parks,12.757604261111112,77.70316031666665,635126,Krishnagiri
way/548151801,Ganesha Temple,Temples,12.757607539999999,77.70373359999999,635126,Krishnagiri
way/548247363,Our Lady Of Mount Carmel Church Vavarai,Churches,8.293640061538461,77.16087273846152,629163,Kanyakumari
way/548355095,Village pond,Residential Complexes,8.39867485,77.08557566666667,629163,Kanyakumari
way/548355105,Convent Road,Schools,8.400509266666669,77.08652983333333,629163,Kanyakumari
way/548517614,Varadaraja Perumal Temple,Temples,11.9190847,79.81366988333333,605007,Pondicherry
way/548517820,vennia perumal temple,Temples,11.92163966,79.81349158,605007,Pondicherry
way/548520492,Akshaya Homes,Residential Complexes,11.9561183,79.80796767142856,605007,Pondicherry
way/548523260,Tagore Government Arts and Science College,Colleges,11.963558814285713,79.81131004285713,605007,Pondicherry
way/548525365,Pondicherry Regional Transport Office,Offices,11.9207669,79.80929385714286,605007,Pondicherry
way/548526275,TNSTC Bus depot,Bus Stations,11.921717820000001,79.82364903999999,605007,Pondicherry
way/548527899,Pondicherry Electricity Department Head Office,Offices,11.922882616666667,79.83111601666666,605007,Pondicherry
way/548612260,Sathya Vageeswarar Temple,Temples,8.516195722222221,77.55072296666667,627501,Tirunelveli
way/548634374,Sri Senbhagavalli Sametha Sri Pranaveswarar Temple,Temples,8.65554004,77.66081696,627451,Tirunelveli
way/548634451,Arulmigu Maragathambigai Annai Udanurai Bhuminathar Temple,Temples,8.699681400000001,77.52547383999999,627427,Tirunelveli
way/548634491,Arulmigu Maragathambikai Sametha Kasinathar Temple,Temples,8.696181257142857,77.45727302857142,627416,Tirunelveli
way/548651485,St. Anne's Matriculation Higher Secondary School,Schools,9.287242342857143,79.23035544285713,623518,Ramanathapuram
way/548653071,Educational Trust,Schools,9.281830009090909,79.28412562727273,623518,Ramanathapuram
way/548653073,Udhayam Polytechnic College,Colleges,9.283314400000002,79.27142620000001,623518,Ramanathapuram
way/548653305,St. Arulanandar Church,Churches,9.284013677777777,79.27269157777778,623518,Ramanathapuram
way/548653727,St. James Church,Churches,9.278546275,79.25877023124998,623518,Ramanathapuram
way/548653728,St. Theresa Church,Churches,9.28348161111111,79.25674629999999,623518,Ramanathapuram
way/548694232,Arulmigu Sri Muppidathi Amman temple,Temples,8.71348944,77.68513676,627005,Tirunelveli
way/548697236,Arulmigu Kailasanathar Udanurai Ariyanayaki Ambal temple,Temples,8.720726499999998,77.54466942,627601,Tirunelveli
way/548697244,Arulmigu Pushpavanathar Temple,Temples,8.72559458,77.51989688,627601,Tirunelveli
way/548701090,Arultharum Paramakalyani Ambal Utanaya Arulmigu Sivasailanatha Swami Temple,Temples,8.787979566666667,77.34665622222222,627808,Tirunelveli
way/548741649,Thirukkulanthai,Temples,8.641766899999999,77.99382512857142,628752,Tuticorin
way/548835205,Subramaniya Swamy Temple,Temples,8.17788588,77.50644852999999,629301,Kanyakumari
way/548853275,திரு உவரி சுயம்புலிங்க சுவாமி திருக்கோவில்,Temples,8.28624918,77.89930496000001,627651,Tirunelveli
way/548911650,Kombuthurai Beach,Beaches,8.585686656756758,78.13758127297295,628204,Tuticorin
way/548911651,Kayalpattinam Beach,Beaches,8.563829753684214,78.13328915473687,628204,Tuticorin
way/548911709,Veerapandiyan Pattanam Beach,Beaches,8.524674989147286,78.12493384883723,628204,Tuticorin
way/548983850,Thoomaiyarpuram Beach,Beaches,8.190115714285714,77.76107531428572,627104,Tirunelveli
way/549023439,Holy Spirit Church,Churches,8.375706635294117,78.05699445882351,628209,Tuticorin
way/549105641,Employees state insurance office,Offices,12.923968200000003,80.11175568333333,600097,Kanchipuram
way/549105643,Snegam government support center,Offices,12.9257214,80.10449764,600097,Kanchipuram
way/549116888,Arignar Anna Memorial Park,Parks,12.829364188888889,79.69677819999998,600115,Kanchipuram
way/549123434,SETC bus depot,Bus Stations,11.931813311111112,79.82044642222223,605007,Pondicherry
